user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,age_group,pages_per_minute
265,42,Male,Mobile,11.89,11,3,3,1,0,1,14.31,77.6,1,Millennials / Young Adults,0.93
266,52,Female,Desktop,11.24,12,0,9,0,1,0,10.94,47.56,1,Gen X / Middle Aged,1.07
267,42,Female,Mobile,24.98,2,6,3,1,1,0,16.29,15.69,1,Millennials / Young Adults,0.08
268,46,Female,Mobile,1.28,11,13,1,1,1,0,0.9,86.97,1,Gen X / Middle Aged,8.59
269,35,Female,Mobile,24.14,13,3,4,1,0,1,12.7,67.39,1,Millennials / Young Adults,0.54
270,35,Female,Mobile,17.57,11,4,7,0,1,1,14.62,63.25,1,Millennials / Young Adults,0.63
271,19,Male,Mobile,29.6,9,14,3,1,0,0,36.35,65.17,1,Gen Z / Youth,0.3
272,52,Male,Mobile,18.09,16,11,1,0,0,0,26.58,24.51,1,Gen X / Middle Aged,0.88
273,33,Female,Tablet,2.61,5,0,8,1,1,1,1.65,49.23,0,Millennials / Young Adults,1.92
274,58,Female,Mobile,2.47,12,1,5,1,1,1,2.11,32.6,1,Gen X / Middle Aged,4.86
275,53,Male,Mobile,26.61,3,11,2,0,1,0,18.13,49.315,1,Gen X / Middle Aged,0.11
276,50,Male,Mobile,25.4,16,3,5,0,0,1,32.03,58.88,1,Gen X / Middle Aged,0.63
277,21,Female,Desktop,11.03,19,1,4,1,0,1,15.66,71.73,1,Gen Z / Youth,1.72
278,50,Female,Mobile,18.92,17,13,5,0,0,0,11.62,49.315,1,Gen X / Middle Aged,0.9
279,31,Male,Desktop,15.2,11,13,8,0,1,0,21.33,48.37,0,Millennials / Young Adults,0.72
280,38,Male,Desktop,29.05,19,12,4,0,0,0,22.41,80.49,1,Millennials / Young Adults,0.65
281,37,Female,Mobile,28.55,18,0,8,1,0,1,20.64,61.54,1,Millennials / Young Adults,0.63
282,25,Male,Mobile,29.53,9,9,0,0,0,0,16.44,49.315,1,Gen Z / Youth,0.3
283,24,Male,Tablet,26.13,13,0,9,1,0,0,15.17,29.07,1,Gen Z / Youth,0.5
284,39,Female,Desktop,27.38,6,5,3,0,1,1,15.59,82.7,1,Millennials / Young Adults,0.22
285,34,Female,Desktop,7.3,3,1,0,0,1,1,6.91,94.12,0,Millennials / Young Adults,0.41
286,50,Female,Mobile,25.1,12,2,1,1,1,0,29.08,54.8,0,Gen X / Middle Aged,0.48
287,29,Male,Mobile,21.56,9,4,1,1,0,0,14.76,38.55,1,Millennials / Young Adults,0.42
288,39,Female,Mobile,28.92,9,2,9,0,0,0,20.75,62.5,1,Millennials / Young Adults,0.31
289,39,Male,Mobile,17.57,15,5,5,1,1,1,11.82,48.35,1,Millennials / Young Adults,0.85
290,47,Female,Mobile,3.47,1,6,0,1,1,1,4.53,84.17,1,Gen X / Middle Aged,0.29
291,55,Female,Desktop,18.32,18,9,9,0,0,0,11.67,83.3,1,Gen X / Middle Aged,0.98
292,55,Male,Mobile,20.91,15,5,2,0,0,0,11.99,45.62,1,Gen X / Middle Aged,0.72
293,25,Male,Desktop,7.39,8,1,5,1,0,1,3.97,80.46,1,Gen Z / Youth,1.08
294,44,Female,Desktop,12.43,11,8,0,0,1,1,6.71,19.3,1,Millennials / Young Adults,0.88
295,44,Female,Mobile,18.36,17,1,0,1,0,0,19.22,37.39,1,Millennials / Young Adults,0.93
296,51,Male,Desktop,11.85,14,5,2,1,0,1,7.04,7.96,1,Gen X / Middle Aged,1.18
298,47,Male,Desktop,4.86,5,8,1,0,0,0,6.48,97.52,1,Gen X / Middle Aged,1.03
299,50,Male,Mobile,28.28,2,1,5,1,0,1,41.52,57.68,1,Gen X / Middle Aged,0.07
300,45,Female,Mobile,22.76,15,8,2,0,1,1,30.97,76.65,1,Millennials / Young Adults,0.66
301,50,Male,Desktop,1.04,19,7,5,1,0,1,1.52,40.16,1,Gen X / Middle Aged,18.27
302,22,Male,Mobile,23.2,16,13,6,1,0,1,27.15,56.16,1,Gen Z / Youth,0.69
303,36,Male,Tablet,22.45,13,6,6,1,0,0,33.39,34.74,1,Millennials / Young Adults,0.58
304,21,Female,Mobile,1.28,10,12,1,0,1,1,1.28,69.68,1,Gen Z / Youth,7.81
305,52,Male,Mobile,11.72,10,10,2,0,1,1,15.17,24.62,1,Gen X / Middle Aged,0.85
306,34,Female,Mobile,18.6,19,7,3,1,0,0,27.37,15.32,1,Millennials / Young Adults,1.02
307,45,Female,Mobile,14.13,7,9,7,1,0,1,17.09,89.86,1,Millennials / Young Adults,0.5
308,47,Female,Mobile,23.56,12,7,4,0,0,0,34.32,86.43,1,Gen X / Middle Aged,0.51
309,46,Male,Desktop,13.34,13,0,0,1,1,1,10.05,83.5,1,Gen X / Middle Aged,0.97
310,23,Male,Desktop,5.46,13,8,8,0,0,1,4.37,82.15,1,Gen Z / Youth,2.38
311,52,Female,Desktop,29.32,14,5,0,1,1,1,26.31,72.95,1,Gen X / Middle Aged,0.48
312,58,Female,Tablet,8.02,15,0,1,1,0,0,7.74,87.48,1,Gen X / Middle Aged,1.87
313,54,Male,Mobile,21.81,2,0,6,0,1,1,30.48,21.02,1,Gen X / Middle Aged,0.09
314,41,Female,Desktop,5.15,6,12,2,0,1,0,7.15,87.04,1,Millennials / Young Adults,1.17
315,46,Female,Mobile,10.54,9,6,5,0,0,0,12.2,91.78,1,Gen X / Middle Aged,0.85
316,48,Male,Desktop,13.82,15,9,7,1,1,1,10.12,71.6,1,Gen X / Middle Aged,1.09
317,52,Female,Mobile,6.57,16,1,4,1,0,1,4.86,59.94,1,Gen X / Middle Aged,2.44
318,50,Unknown,Tablet,14.05,2,5,0,0,1,0,15.9,23.61,1,Gen X / Middle Aged,0.14
319,38,Male,Desktop,5.56,3,12,9,1,0,0,5.58,86.62,1,Millennials / Young Adults,0.54
320,49,Female,Tablet,17.21,8,4,2,1,1,0,13.05,57.68,1,Gen X / Middle Aged,0.46
321,40,Male,Desktop,20.25,8,4,1,1,1,0,13.53,61.07,1,Millennials / Young Adults,0.4
322,50,Male,Tablet,2.81,7,9,5,0,1,0,3.44,60.66,1,Gen X / Middle Aged,2.49
323,20,Male,Desktop,26.26,11,14,4,0,1,0,34.49,86.68,1,Gen Z / Youth,0.42
324,35,Female,Mobile,6.37,13,11,6,1,0,0,4.85,13.7,1,Millennials / Young Adults,2.04
325,42,Female,Mobile,7.54,10,5,1,1,1,0,6.97,6.17,1,Millennials / Young Adults,1.33
326,59,Female,Mobile,20.18,9,13,5,1,1,0,24.49,22.4,1,Gen X / Middle Aged,0.45
327,48,Male,Mobile,14.59,16,10,4,0,1,1,14.14,49.18,1,Gen X / Middle Aged,1.1
328,20,Male,Mobile,15.48,5,7,5,0,1,0,22.62,46.94,1,Gen Z / Youth,0.32
329,57,Female,Mobile,4.72,14,4,4,0,1,0,2.97,51.2,1,Gen X / Middle Aged,2.97
330,41,Female,Mobile,24.37,1,7,6,0,0,0,33.01,11.43,1,Millennials / Young Adults,0.04
331,49,Male,Tablet,18.89,19,4,4,0,0,0,15.23,79.29,1,Gen X / Middle Aged,1.01
332,39,Female,Tablet,15.76,17,9,6,1,0,1,5.85,30.21,1,Millennials / Young Adults,1.08
333,40,Female,Mobile,11.85,14,14,0,1,1,0,8.93,91.32,1,Millennials / Young Adults,1.18
334,19,Female,Mobile,24.5,13,5,8,0,0,1,35.93,84.0,1,Gen Z / Youth,0.53
335,44,Female,Mobile,17.48,8,7,5,0,0,1,9.62,6.35,1,Millennials / Young Adults,0.46
336,59,Female,Mobile,4.15,3,1,8,0,1,1,4.21,5.36,1,Gen X / Middle Aged,0.72
337,19,Male,Desktop,11.81,1,6,0,0,0,1,16.66,62.9,1,Gen Z / Youth,0.08
338,43,Female,Mobile,8.04,19,2,1,1,1,0,7.8,7.73,1,Millennials / Young Adults,2.36
339,34,Female,Mobile,16.01,15,8,6,1,0,1,21.46,57.18,1,Millennials / Young Adults,0.94
340,57,Male,Desktop,25.46,8,9,3,1,0,0,36.91,7.92,1,Gen X / Middle Aged,0.31
341,50,Male,Desktop,13.65,9,6,5,1,0,0,7.75,47.93,1,Gen X / Middle Aged,0.66
342,26,Male,Mobile,13.57,13,14,0,0,0,0,13.42,41.91,1,Millennials / Young Adults,0.96
343,56,Male,Desktop,27.26,12,2,4,0,1,1,32.34,59.09,1,Gen X / Middle Aged,0.44
344,46,Female,Mobile,17.71,9,14,5,0,0,1,23.59,35.62,1,Gen X / Middle Aged,0.51
345,59,Female,Mobile,17.42,11,7,5,1,1,0,11.55,14.0,1,Gen X / Middle Aged,0.63
346,43,Female,Mobile,8.6,5,9,6,1,1,1,9.17,84.21,1,Millennials / Young Adults,0.58
347,52,Female,Mobile,18.62,19,1,2,1,0,1,12.34,29.93,1,Gen X / Middle Aged,1.02
348,42,Male,Mobile,15.76,18,9,5,1,1,1,22.22,6.75,1,Millennials / Young Adults,1.14
349,39,Male,Mobile,12.51,11,11,1,1,1,0,9.82,50.06,1,Millennials / Young Adults,0.88
350,30,Female,Desktop,29.73,11,7,9,0,1,1,22.86,87.77,1,Millennials / Young Adults,0.37
351,24,Female,Desktop,26.57,6,6,3,1,1,0,33.74,28.07,1,Gen Z / Youth,0.23
352,53,Female,Unknown,22.74,1,11,9,1,0,1,30.52,45.08,1,Gen X / Middle Aged,0.04
353,37,Female,Mobile,16.58,9,4,8,1,1,1,13.98,40.26,1,Millennials / Young Adults,0.54
354,18,Male,Desktop,14.4,7,3,6,0,1,1,14.42,4.84,1,Gen Z / Youth,0.49
355,25,Female,Mobile,6.36,6,10,1,1,0,0,7.59,86.83,1,Gen Z / Youth,0.94
356,33,Male,Tablet,9.87,10,9,5,1,1,1,12.29,75.89,1,Millennials / Young Adults,1.01
357,31,Male,Desktop,23.44,5,11,3,0,1,0,29.77,49.315,1,Millennials / Young Adults,0.21
358,29,Male,Mobile,14.16,1,13,7,0,1,0,12.61,13.22,1,Millennials / Young Adults,0.07
359,40,Male,Mobile,26.59,15,9,7,0,1,1,27.56,1.06,1,Millennials / Young Adults,0.56
360,32,Female,Mobile,5.29,5,0,0,1,0,1,3.22,98.57,0,Millennials / Young Adults,0.95
361,45,Female,Mobile,15.74,6,12,7,1,0,0,22.8,41.62,1,Millennials / Young Adults,0.38
362,51,Female,Mobile,19.76,5,3,9,1,0,0,23.74,93.04,1,Gen X / Middle Aged,0.25
363,19,Female,Desktop,15.99,17,5,6,1,1,1,14.0,42.01,1,Gen Z / Youth,1.06
364,49,Unknown,Mobile,26.79,18,14,0,0,0,1,23.83,10.38,1,Gen X / Middle Aged,0.67
365,40,Male,Mobile,15.76,4,5,2,0,0,1,17.54,34.33,1,Millennials / Young Adults,0.25
366,39,Male,Mobile,4.36,2,1,4,0,1,0,4.17,41.82,1,Millennials / Young Adults,0.46
368,39,Male,Mobile,4.78,5,12,2,1,1,1,6.94,5.35,1,Millennials / Young Adults,1.05
369,39,Male,Mobile,20.75,4,12,5,0,1,0,23.81,31.65,1,Millennials / Young Adults,0.19
370,59,Male,Mobile,11.81,14,0,7,1,1,0,13.59,53.93,1,Gen X / Middle Aged,1.19
371,23,Male,Desktop,22.27,4,3,8,1,0,1,28.65,25.53,1,Gen Z / Youth,0.18
372,32,Female,Mobile,12.76,8,3,4,0,1,0,12.89,95.87,1,Millennials / Young Adults,0.63
373,54,Male,Desktop,19.2,3,1,0,0,1,0,10.22,48.14,1,Gen X / Middle Aged,0.16
374,50,Male,Mobile,23.33,14,7,0,1,1,1,32.43,13.03,1,Gen X / Middle Aged,0.6
375,25,Female,Mobile,16.9,18,10,8,1,0,1,15.25,41.35,1,Gen Z / Youth,1.07
376,22,Female,Mobile,16.65,12,1,0,0,1,0,24.72,70.77,1,Gen Z / Youth,0.72
377,56,Female,Desktop,3.56,15,1,8,1,0,0,3.23,48.71,1,Gen X / Middle Aged,4.21
378,21,Male,Mobile,12.91,9,14,2,1,0,1,15.08,33.12,1,Gen Z / Youth,0.7
379,23,Unknown,Mobile,16.83,2,1,2,1,1,1,16.15,10.63,1,Gen Z / Youth,0.12
380,49,Male,Mobile,14.4,1,14,3,0,0,0,10.55,45.96,1,Gen X / Middle Aged,0.07
381,47,Male,Mobile,27.12,15,0,4,1,1,0,38.8,9.74,1,Gen X / Middle Aged,0.55
382,52,Female,Mobile,27.29,15,12,5,1,0,1,30.76,37.09,1,Gen X / Middle Aged,0.55
383,57,Male,Desktop,24.84,8,4,5,1,1,1,23.61,11.62,1,Gen X / Middle Aged,0.32
384,33,Male,Mobile,15.76,3,10,9,0,1,0,7.65,67.62,1,Millennials / Young Adults,0.19
385,30,Female,Desktop,21.8,2,3,8,0,1,0,32.68,49.315,1,Millennials / Young Adults,0.09
386,59,Female,Mobile,12.46,4,1,0,0,0,1,17.38,24.35,1,Gen X / Middle Aged,0.32
387,47,Female,Desktop,7.75,18,0,8,1,0,1,7.15,7.47,1,Gen X / Middle Aged,2.32
388,36,Male,Desktop,15.76,12,0,3,1,0,1,7.35,34.7,1,Millennials / Young Adults,0.76
389,34,Male,Mobile,3.06,18,1,6,0,0,1,1.62,56.05,1,Millennials / Young Adults,5.88
391,45,Male,Desktop,14.36,8,8,8,1,0,0,14.85,40.29,1,Millennials / Young Adults,0.56
392,43,Male,Mobile,28.71,18,14,1,0,0,1,37.78,36.59,1,Millennials / Young Adults,0.63
393,54,Female,Mobile,10.09,17,1,1,0,0,1,8.71,90.83,1,Gen X / Middle Aged,1.68
394,43,Female,Desktop,27.17,19,2,6,1,0,0,25.38,44.97,1,Millennials / Young Adults,0.7
395,40,Male,Mobile,7.64,6,8,8,0,0,1,7.44,44.72,1,Millennials / Young Adults,0.79
396,26,Male,Mobile,6.54,14,4,4,0,0,0,3.38,41.0,1,Millennials / Young Adults,2.14
397,39,Male,Desktop,16.05,5,13,6,1,0,0,10.87,36.32,1,Millennials / Young Adults,0.31
398,18,Male,Mobile,20.5,8,12,7,1,0,1,20.52,72.85,1,Gen Z / Youth,0.39
399,18,Male,Desktop,2.29,8,7,7,0,0,0,1.78,28.18,1,Gen Z / Youth,3.49
400,51,Female,Desktop,7.41,18,6,3,0,1,0,7.58,37.88,1,Gen X / Middle Aged,2.43
401,49,Female,Tablet,14.21,9,14,9,1,1,0,8.64,28.23,1,Gen X / Middle Aged,0.63
402,42,Female,Mobile,10.6,14,13,6,1,1,1,13.81,57.03,1,Millennials / Young Adults,1.32
403,57,Male,Mobile,21.67,14,5,0,1,0,1,27.82,96.04,0,Gen X / Middle Aged,0.65
404,18,Male,Mobile,15.82,14,12,3,0,1,0,18.51,39.03,1,Gen Z / Youth,0.88
405,33,Female,Mobile,5.65,17,1,4,0,1,0,5.83,96.82,1,Millennials / Young Adults,3.01
406,56,Female,Mobile,26.94,2,13,5,1,1,1,23.97,65.67,1,Gen X / Middle Aged,0.07
407,22,Male,Mobile,9.49,14,12,6,1,1,0,11.22,79.54,1,Gen Z / Youth,1.48
408,39,Female,Mobile,22.2,12,3,5,1,1,1,28.46,33.3,1,Millennials / Young Adults,0.54
409,46,Female,Mobile,23.62,16,8,3,1,1,0,30.91,22.44,1,Gen X / Middle Aged,0.68
410,20,Male,Desktop,28.93,6,6,2,0,1,0,24.52,49.315,1,Gen Z / Youth,0.21
411,29,Female,Desktop,15.46,18,2,5,0,0,1,10.73,99.08,1,Millennials / Young Adults,1.16
412,43,Female,Desktop,15.76,7,5,9,0,0,1,15.88,71.02,1,Millennials / Young Adults,0.44
413,33,Female,Tablet,10.71,2,7,4,1,0,0,5.44,68.16,0,Millennials / Young Adults,0.19
414,54,Male,Mobile,20.67,13,7,2,1,1,1,19.08,45.01,1,Gen X / Middle Aged,0.63
415,39,Female,Tablet,14.44,8,7,3,1,0,1,11.17,87.95,1,Millennials / Young Adults,0.55
416,46,Female,Desktop,13.69,12,12,1,0,0,1,17.66,69.7,1,Gen X / Middle Aged,0.88
417,31,Female,Mobile,25.81,1,7,8,1,1,0,30.32,67.49,1,Millennials / Young Adults,0.04
418,45,Male,Unknown,2.45,9,9,5,0,1,0,1.29,29.25,1,Millennials / Young Adults,3.67
419,22,Male,Mobile,26.58,8,14,9,0,1,1,17.13,95.77,1,Gen Z / Youth,0.3
420,47,Female,Mobile,25.71,9,5,2,1,1,1,26.79,25.04,1,Gen X / Middle Aged,0.35
421,22,Male,Mobile,15.68,10,10,7,1,0,0,17.53,52.37,1,Gen Z / Youth,0.64
422,29,Female,Mobile,15.22,13,14,7,1,0,1,19.31,33.96,1,Millennials / Young Adults,0.85
423,33,Male,Desktop,11.49,14,9,0,1,1,0,16.87,18.08,1,Millennials / Young Adults,1.22
424,43,Male,Mobile,29.83,4,10,4,1,1,0,35.85,14.41,1,Millennials / Young Adults,0.13
425,43,Female,Mobile,4.22,17,2,4,0,1,0,4.41,29.29,1,Millennials / Young Adults,4.03
426,38,Female,Desktop,18.12,9,8,2,0,0,0,16.57,68.9,1,Millennials / Young Adults,0.5
427,56,Female,Mobile,20.77,15,13,1,1,1,0,25.72,97.48,1,Gen X / Middle Aged,0.72
428,53,Male,Tablet,28.1,4,13,0,1,0,1,40.32,85.33,1,Gen X / Middle Aged,0.14
429,50,Female,Mobile,23.63,2,13,3,1,1,1,21.81,21.8,1,Gen X / Middle Aged,0.08
430,47,Male,Tablet,19.67,13,2,5,1,0,1,21.33,7.84,1,Gen X / Middle Aged,0.66
431,54,Male,Mobile,4.39,4,11,1,1,0,0,3.1,68.67,1,Gen X / Middle Aged,0.91
432,40,Female,Mobile,11.84,18,11,4,0,1,0,16.07,3.0,1,Millennials / Young Adults,1.52
433,27,Male,Mobile,5.03,16,14,9,0,1,1,6.1,85.91,1,Millennials / Young Adults,3.18
434,22,Female,Desktop,26.56,10,3,1,0,0,1,22.7,82.55,1,Gen Z / Youth,0.38
435,53,Male,Desktop,22.74,2,7,0,0,0,0,31.25,79.37,1,Gen X / Middle Aged,0.09
436,51,Female,Unknown,22.97,14,9,9,1,0,0,33.79,55.24,1,Gen X / Middle Aged,0.61
437,48,Male,Tablet,19.92,2,0,9,1,1,1,15.71,97.35,1,Gen X / Middle Aged,0.1
438,27,Male,Mobile,15.7,18,1,9,1,1,1,10.78,45.84,1,Millennials / Young Adults,1.15
439,36,Female,Desktop,5.35,1,5,9,0,0,0,7.13,98.65,1,Millennials / Young Adults,0.19
440,49,Male,Desktop,10.56,13,13,8,0,1,0,11.43,88.19,1,Gen X / Middle Aged,1.23
441,18,Female,Mobile,4.97,6,12,1,1,1,0,6.88,12.65,1,Gen Z / Youth,1.21
442,22,Male,Mobile,22.02,17,13,9,0,0,0,18.66,89.49,1,Gen Z / Youth,0.77
443,21,Male,Tablet,5.65,17,11,3,1,0,0,6.11,30.49,1,Gen Z / Youth,3.01
444,33,Male,Tablet,21.36,11,0,2,1,0,1,23.01,76.83,1,Millennials / Young Adults,0.51
445,41,Female,Tablet,21.08,6,11,0,1,0,0,14.51,0.02,1,Millennials / Young Adults,0.28
446,33,Female,Tablet,14.32,3,8,7,1,0,1,21.36,27.58,1,Millennials / Young Adults,0.21
447,19,Female,Mobile,4.92,14,7,5,0,1,0,5.73,75.84,1,Gen Z / Youth,2.85
448,45,Female,Desktop,10.13,6,1,7,1,0,0,11.79,97.23,1,Millennials / Young Adults,0.59
449,49,Female,Mobile,10.28,17,13,0,1,0,0,8.19,17.1,1,Gen X / Middle Aged,1.65
450,44,Male,Tablet,21.31,3,1,5,1,1,0,24.51,45.94,1,Millennials / Young Adults,0.14
451,37,Male,Unknown,4.3,17,7,3,0,1,0,5.73,58.72,1,Millennials / Young Adults,3.95
452,41,Female,Mobile,25.04,19,11,2,1,0,0,32.89,95.26,1,Millennials / Young Adults,0.76
453,29,Male,Mobile,23.07,18,10,0,0,0,1,32.75,45.33,1,Millennials / Young Adults,0.78
454,52,Male,Mobile,6.4,5,7,9,1,0,0,4.15,93.35,1,Gen X / Middle Aged,0.78
455,50,Male,Mobile,21.86,15,0,0,1,0,0,14.93,97.82,1,Gen X / Middle Aged,0.69
456,50,Male,Desktop,20.39,3,13,6,0,1,0,24.68,94.16,1,Gen X / Middle Aged,0.15
457,54,Female,Desktop,22.7,8,4,5,1,1,0,29.69,74.87,1,Gen X / Middle Aged,0.35
458,29,Male,Mobile,6.48,7,14,2,1,0,0,7.61,12.62,1,Millennials / Young Adults,1.08
459,20,Female,Desktop,5.57,18,10,1,1,1,0,3.58,60.24,1,Gen Z / Youth,3.23
460,18,Female,Desktop,7.86,10,1,9,1,1,0,8.61,75.35,1,Gen Z / Youth,1.27
462,57,Female,Mobile,24.02,19,2,7,1,1,1,15.3,77.8,1,Gen X / Middle Aged,0.79
463,27,Male,Desktop,22.4,1,14,6,1,0,1,12.45,53.89,1,Millennials / Young Adults,0.04
464,46,Male,Desktop,27.84,2,12,6,0,1,1,21.01,20.52,1,Gen X / Middle Aged,0.07
465,30,Male,Mobile,2.7,1,2,4,1,0,1,1.6,45.71,1,Millennials / Young Adults,0.37
466,29,Female,Desktop,1.34,9,12,9,1,0,1,0.87,63.83,1,Millennials / Young Adults,6.72
467,48,Female,Mobile,21.28,15,9,2,1,0,1,14.97,32.46,1,Gen X / Middle Aged,0.7
468,19,Female,Mobile,9.1,18,8,0,0,1,1,9.38,45.65,1,Gen Z / Youth,1.98
469,52,Male,Mobile,10.69,18,9,0,1,1,0,7.01,1.74,1,Gen X / Middle Aged,1.68
470,40,Male,Mobile,16.86,7,0,5,1,1,1,18.62,87.9,1,Millennials / Young Adults,0.42
472,43,Female,Tablet,19.64,18,1,6,0,1,1,15.92,40.93,1,Millennials / Young Adults,0.92
473,25,Male,Mobile,10.43,19,8,9,1,1,1,15.3,51.1,1,Gen Z / Youth,1.82
474,46,Male,Mobile,19.35,5,13,9,0,0,0,25.25,97.24,1,Gen X / Middle Aged,0.26
475,43,Female,Desktop,25.19,10,4,9,0,0,1,23.28,93.52,1,Millennials / Young Adults,0.4
476,27,Female,Desktop,15.76,18,8,0,1,0,0,5.65,64.64,1,Millennials / Young Adults,1.14
477,43,Female,Desktop,28.0,13,5,5,1,1,1,17.21,58.41,1,Millennials / Young Adults,0.46
478,51,Male,Desktop,16.39,5,9,6,0,0,1,22.04,36.66,1,Gen X / Middle Aged,0.31
479,58,Male,Mobile,27.76,15,9,0,1,0,0,13.99,4.11,1,Gen X / Middle Aged,0.54
480,24,Male,Desktop,7.02,19,2,1,0,1,0,4.52,26.77,1,Gen Z / Youth,2.71
481,21,Female,Mobile,18.53,11,7,8,1,1,0,19.16,84.77,1,Gen Z / Youth,0.59
482,28,Female,Mobile,12.71,9,12,8,0,1,1,8.75,64.83,1,Millennials / Young Adults,0.71
483,46,Female,Mobile,23.45,16,8,5,0,0,0,26.56,81.44,1,Gen X / Middle Aged,0.68
484,53,Female,Mobile,18.57,11,1,3,1,0,0,9.35,83.7,1,Gen X / Middle Aged,0.59
485,42,Male,Tablet,15.34,2,8,6,0,1,0,9.18,6.22,1,Millennials / Young Adults,0.13
486,38,Male,Desktop,27.48,8,3,4,1,0,0,34.75,33.71,1,Millennials / Young Adults,0.29
487,53,Male,Mobile,11.94,5,7,2,0,0,0,12.85,67.6,1,Gen X / Middle Aged,0.42
488,27,Male,Mobile,7.38,11,4,3,0,1,0,3.83,85.31,1,Millennials / Young Adults,1.49
489,54,Male,Mobile,18.63,11,12,1,1,1,0,13.15,80.14,1,Gen X / Middle Aged,0.59
490,26,Male,Mobile,19.1,9,5,5,0,0,1,14.11,42.21,1,Millennials / Young Adults,0.47
491,41,Male,Desktop,13.73,11,3,2,0,1,0,18.52,93.21,1,Millennials / Young Adults,0.8
492,52,Male,Tablet,15.11,5,4,6,1,0,1,16.36,30.07,1,Gen X / Middle Aged,0.33
493,52,Female,Tablet,28.83,9,11,3,0,1,0,30.02,37.58,1,Gen X / Middle Aged,0.31
494,53,Female,Desktop,22.25,1,0,7,0,1,1,13.05,18.14,1,Gen X / Middle Aged,0.04
495,35,Male,Desktop,4.21,10,14,0,0,0,0,4.87,22.69,1,Millennials / Young Adults,2.38
496,56,Female,Mobile,7.15,8,11,8,0,0,0,4.69,0.87,1,Gen X / Middle Aged,1.12
497,49,Male,Mobile,29.29,19,2,2,0,0,1,14.305,30.85,1,Gen X / Middle Aged,0.65
499,40,Female,Mobile,27.54,13,3,4,1,0,1,36.96,6.73,1,Millennials / Young Adults,0.47
500,49,Male,Desktop,9.81,5,0,9,1,1,0,12.82,34.05,1,Gen X / Middle Aged,0.51
501,54,Male,Mobile,22.51,18,12,0,0,0,1,15.53,30.14,1,Gen X / Middle Aged,0.8
502,29,Male,Mobile,21.71,9,2,2,1,0,0,30.75,79.91,1,Millennials / Young Adults,0.41
503,30,Male,Mobile,9.55,4,3,3,0,0,0,4.8,15.62,1,Millennials / Young Adults,0.42
504,40,Male,Tablet,16.97,14,13,1,1,0,0,14.09,72.51,1,Millennials / Young Adults,0.82
505,42,Male,Mobile,19.2,7,13,5,1,0,0,10.87,13.0,1,Millennials / Young Adults,0.36
506,52,Male,Desktop,14.95,12,8,9,0,0,0,18.25,49.62,1,Gen X / Middle Aged,0.8
507,58,Female,Desktop,24.99,7,2,3,1,0,0,25.0,73.64,1,Gen X / Middle Aged,0.28
508,47,Female,Mobile,25.15,11,10,0,0,0,0,16.97,60.65,1,Gen X / Middle Aged,0.44
509,34,Male,Mobile,25.67,15,2,2,0,1,1,15.02,64.59,1,Millennials / Young Adults,0.58
510,37,Female,Desktop,24.3,7,3,6,0,1,0,17.64,20.64,1,Millennials / Young Adults,0.29
511,42,Unknown,Mobile,15.15,17,8,2,0,1,0,21.52,82.74,1,Millennials / Young Adults,1.12
512,39,Male,Tablet,12.06,5,8,5,1,0,0,14.2,95.21,1,Millennials / Young Adults,0.41
513,30,Male,Mobile,25.11,8,0,5,0,1,1,18.64,15.44,1,Millennials / Young Adults,0.32
514,36,Male,Mobile,15.22,10,14,0,0,1,1,21.21,88.83,1,Millennials / Young Adults,0.66
515,53,Female,Desktop,8.14,6,7,1,0,0,1,5.18,49.315,1,Gen X / Middle Aged,0.74
516,29,Unknown,Desktop,15.71,2,9,9,0,0,0,18.67,69.88,1,Millennials / Young Adults,0.13
517,58,Unknown,Tablet,5.11,5,12,5,1,1,0,4.73,50.67,1,Gen X / Middle Aged,0.98
518,36,Female,Desktop,21.06,10,0,1,0,1,1,16.18,79.33,1,Millennials / Young Adults,0.47
519,29,Male,Tablet,10.74,3,1,1,1,1,0,8.19,4.53,1,Millennials / Young Adults,0.28
520,26,Female,Desktop,8.56,13,9,3,1,1,1,8.57,32.37,1,Millennials / Young Adults,1.52
521,24,Male,Desktop,28.74,16,7,7,0,0,1,41.14,4.75,1,Gen Z / Youth,0.56
522,45,Male,Mobile,23.53,15,4,5,1,0,0,29.23,94.17,1,Millennials / Young Adults,0.64
523,31,Female,Mobile,23.83,2,10,7,0,1,1,27.69,17.02,1,Millennials / Young Adults,0.08
524,48,Male,Tablet,19.09,3,12,3,0,1,0,26.26,42.46,1,Gen X / Middle Aged,0.16
525,36,Female,Mobile,25.34,18,14,2,0,1,1,27.12,64.14,1,Millennials / Young Adults,0.71
526,33,Female,Mobile,23.02,15,10,6,1,1,0,15.93,46.15,1,Millennials / Young Adults,0.65
527,22,Female,Mobile,18.36,5,13,6,0,0,1,27.12,53.65,1,Gen Z / Youth,0.27
528,52,Female,Mobile,28.87,11,11,1,1,0,1,29.87,20.4,1,Gen X / Middle Aged,0.38
529,29,Female,Mobile,6.56,3,12,0,0,1,0,5.35,6.7,1,Millennials / Young Adults,0.46
530,42,Male,Mobile,28.36,9,5,7,0,0,1,36.25,25.74,1,Millennials / Young Adults,0.32
531,38,Female,Desktop,12.64,7,1,2,0,1,1,12.18,31.72,1,Millennials / Young Adults,0.55
